model,feature,importance,feature_type
Random Forest,Morgan_bit_1964,0.00044479971867948784,Morgan fingerprint
Random Forest,Morgan_bit_1965,0.00012436655322931186,Morgan fingerprint
Random Forest,Morgan_bit_1966,7.953655569029829e-05,Morgan fingerprint
Random Forest,Morgan_bit_1967,3.785361408316173e-05,Morgan fingerprint
Random Forest,Morgan_bit_1968,0.00023798860440402215,Morgan fingerprint
Random Forest,Morgan_bit_1969,0.00023338910592299883,Morgan fingerprint
Random Forest,Morgan_bit_1970,0.001456149315915923,Morgan fingerprint
Random Forest,Morgan_bit_1971,0.0001586637799046026,Morgan fingerprint
Random Forest,Morgan_bit_1972,0.00047232658799369493,Morgan fingerprint
Random Forest,Morgan_bit_1973,0.00010235099269677554,Morgan fingerprint
Random Forest,Morgan_bit_1974,0.00023225859616623348,Morgan fingerprint
Random Forest,Morgan_bit_1975,0.00032260418464803107,Morgan fingerprint
Random Forest,Morgan_bit_1976,0.00038353469500305044,Morgan fingerprint
Random Forest,Morgan_bit_1977,0.0007702413135377057,Morgan fingerprint
Random Forest,Morgan_bit_1978,0.0005285785851756644,Morgan fingerprint
Random Forest,Morgan_bit_1979,0.00041946014672854725,Morgan fingerprint
Random Forest,Morgan_bit_1980,0.0016546557559951609,Morgan fingerprint
Random Forest,Morgan_bit_1981,0.00029460996036485636,Morgan fingerprint
Random Forest,Morgan_bit_1982,0.0003621704355809639,Morgan fingerprint
Random Forest,Morgan_bit_1983,0.0003409063663362731,Morgan fingerprint
Random Forest,Morgan_bit_1984,0.0012975762963183533,Morgan fingerprint
Random Forest,Morgan_bit_1985,0.0006518745089201922,Morgan fingerprint
Random Forest,Morgan_bit_1986,0.00016253327542980933,Morgan fingerprint
Random Forest,Morgan_bit_1987,0.00012075636235487871,Morgan fingerprint
Random Forest,Morgan_bit_1988,0.0005406321013603586,Morgan fingerprint
Random Forest,Morgan_bit_1989,0.00034654131852549175,Morgan fingerprint
Random Forest,Morgan_bit_1990,0.00041109458793398994,Morgan fingerprint
Random Forest,Morgan_bit_1991,0.0010117771499687173,Morgan fingerprint
Random Forest,Morgan_bit_1992,0.00032630546766283504,Morgan fingerprint
Random Forest,Morgan_bit_1993,0.0001575850576399751,Morgan fingerprint
Random Forest,Morgan_bit_1994,0.000284946553801259,Morgan fingerprint
Random Forest,Morgan_bit_1995,0.0004205522546604312,Morgan fingerprint
Random Forest,Morgan_bit_1996,0.00011034521101148796,Morgan fingerprint
Random Forest,Morgan_bit_1997,0.0012852822002133732,Morgan fingerprint
Random Forest,Morgan_bit_1998,0.00043907580643155525,Morgan fingerprint
Random Forest,Morgan_bit_1999,0.0003288029099775712,Morgan fingerprint
Random Forest,Morgan_bit_2000,0.0005019082268105297,Morgan fingerprint
Random Forest,Morgan_bit_2001,0.00026583808317800096,Morgan fingerprint
Random Forest,Morgan_bit_2002,0.00018087598783035115,Morgan fingerprint
Random Forest,Morgan_bit_2003,6.385414520380302e-05,Morgan fingerprint
Random Forest,Morgan_bit_2004,0.0011066163864707924,Morgan fingerprint
Random Forest,Morgan_bit_2005,0.0002545911907842955,Morgan fingerprint
Random Forest,Morgan_bit_2006,0.000355657948959107,Morgan fingerprint
Random Forest,Morgan_bit_2007,0.0002854153263220105,Morgan fingerprint
Random Forest,Morgan_bit_2008,0.0004187094775643695,Morgan fingerprint
Random Forest,Morgan_bit_2009,0.0003699598474971501,Morgan fingerprint
Random Forest,Morgan_bit_2010,5.200822074203182e-05,Morgan fingerprint
Random Forest,Morgan_bit_2011,0.00012733365988563654,Morgan fingerprint
Random Forest,Morgan_bit_2012,2.7019369327254838e-05,Morgan fingerprint
Random Forest,Morgan_bit_2013,0.00012347444568430895,Morgan fingerprint
Random Forest,Morgan_bit_2014,2.6910374259985e-05,Morgan fingerprint
Random Forest,Morgan_bit_2015,5.7398584087129406e-05,Morgan fingerprint
Random Forest,Morgan_bit_2016,0.00036911652439661934,Morgan fingerprint
Random Forest,Morgan_bit_2017,0.00041616922657653475,Morgan fingerprint
Random Forest,Morgan_bit_2018,0.00032982301685319763,Morgan fingerprint
Random Forest,Morgan_bit_2019,0.00020874026197090518,Morgan fingerprint
Random Forest,Morgan_bit_2020,0.000171839949449922,Morgan fingerprint
Random Forest,Morgan_bit_2021,0.0013624922005441612,Morgan fingerprint
Random Forest,Morgan_bit_2022,0.0010634982282035838,Morgan fingerprint
Random Forest,Morgan_bit_2023,0.00011949822062304379,Morgan fingerprint
Random Forest,Morgan_bit_2024,0.00034353100867410625,Morgan fingerprint
Random Forest,Morgan_bit_2025,8.330215525058769e-05,Morgan fingerprint
Random Forest,Morgan_bit_2026,0.000702492895423298,Morgan fingerprint
Random Forest,Morgan_bit_2027,0.00012545237408591913,Morgan fingerprint
Random Forest,Morgan_bit_2028,0.00022882122266537297,Morgan fingerprint
Random Forest,Morgan_bit_2029,0.00012116146231453453,Morgan fingerprint
Random Forest,Morgan_bit_2030,9.249376613740022e-05,Morgan fingerprint
Random Forest,Morgan_bit_2031,0.00014209387448610027,Morgan fingerprint
Random Forest,Morgan_bit_2032,0.00024216108580913453,Morgan fingerprint
Random Forest,Morgan_bit_2033,0.0006423129998587113,Morgan fingerprint
Random Forest,Morgan_bit_2034,0.0004460574841429937,Morgan fingerprint
Random Forest,Morgan_bit_2035,0.00019516375332452195,Morgan fingerprint
Random Forest,Morgan_bit_2036,0.00016483421639642843,Morgan fingerprint
Random Forest,Morgan_bit_2037,6.033970549516976e-05,Morgan fingerprint
Random Forest,Morgan_bit_2038,0.0010610254660669818,Morgan fingerprint
Random Forest,Morgan_bit_2039,0.0015450314801429008,Morgan fingerprint
Random Forest,Morgan_bit_2040,6.554096303096504e-05,Morgan fingerprint
Random Forest,Morgan_bit_2041,0.00030359260861477147,Morgan fingerprint
Random Forest,Morgan_bit_2042,0.00031353063835581516,Morgan fingerprint
Random Forest,Morgan_bit_2043,0.0004613350462458262,Morgan fingerprint
Random Forest,Morgan_bit_2044,0.0019228256070680737,Morgan fingerprint
Random Forest,Morgan_bit_2045,0.00015646126135101797,Morgan fingerprint
Random Forest,Morgan_bit_2046,7.705944841737064e-05,Morgan fingerprint
Random Forest,Morgan_bit_2047,0.00013070390059284685,Morgan fingerprint
Random Forest,MolWt,0.016816000254706906,RDKit descriptor
Random Forest,LogP,0.016259633910559165,RDKit descriptor
Random Forest,TPSA,0.02053262304533882,RDKit descriptor
Random Forest,HBD,0.010428928305665351,RDKit descriptor
Random Forest,HBA,0.015677242440808977,RDKit descriptor
Random Forest,RotBonds,0.011201486909280292,RDKit descriptor
Random Forest,RingCount,0.007851934482888083,RDKit descriptor
Random Forest,FractionCSP3,0.014309631417528607,RDKit descriptor
Random Forest,Ro5_violations,0.005371219334454816,RDKit descriptor
XGBoost,Morgan_bit_0,0.0010330730029380695,Morgan fingerprint
XGBoost,Morgan_bit_1,0.00020678071944090396,Morgan fingerprint
XGBoost,Morgan_bit_2,0.00018489795548196563,Morgan fingerprint
XGBoost,Morgan_bit_3,0.0007406599325686951,Morgan fingerprint
XGBoost,Morgan_bit_4,0.0008518743482524065,Morgan fingerprint
XGBoost,Morgan_bit_5,0.001894273557795714,Morgan fingerprint
XGBoost,Morgan_bit_6,0.0027826548800138195,Morgan fingerprint
XGBoost,Morgan_bit_7,0.0007975106598479038,Morgan fingerprint
XGBoost,Morgan_bit_8,0.0001489980001439465,Morgan fingerprint
XGBoost,Morgan_bit_9,0.00043380079674930496,Morgan fingerprint
XGBoost,Morgan_bit_10,0.0,Morgan fingerprint
XGBoost,Morgan_bit_11,9.432897616013488e-05,Morgan fingerprint
XGBoost,Morgan_bit_12,0.0,Morgan fingerprint
XGBoost,Morgan_bit_13,0.00016997895275910175,Morgan fingerprint
XGBoost,Morgan_bit_14,0.00017363574740851236,Morgan fingerprint
XGBoost,Morgan_bit_15,0.0,Morgan fingerprint
XGBoost,Morgan_bit_16,0.000859785584744947,Morgan fingerprint
XGBoost,Morgan_bit_17,0.00015772986284041707,Morgan fingerprint
XGBoost,Morgan_bit_18,0.0,Morgan fingerprint
XGBoost,Morgan_bit_19,0.000731522668041939,Morgan fingerprint
XGBoost,Morgan_bit_20,0.0,Morgan fingerprint
XGBoost,Morgan_bit_21,0.0,Morgan fingerprint
XGBoost,Morgan_bit_22,9.71782995377586e-05,Morgan fingerprint
XGBoost,Morgan_bit_23,4.2093247186938505e-05,Morgan fingerprint
XGBoost,Morgan_bit_24,0.0005090233471929877,Morgan fingerprint
XGBoost,Morgan_bit_25,0.0002701928474763638,Morgan fingerprint
XGBoost,Morgan_bit_26,0.0,Morgan fingerprint
XGBoost,Morgan_bit_27,3.632166259028083e-05,Morgan fingerprint
XGBoost,Morgan_bit_28,0.00015971245954394503,Morgan fingerprint
XGBoost,Morgan_bit_29,0.0014642591987162445,Morgan fingerprint
XGBoost,Morgan_bit_30,0.0,Morgan fingerprint
XGBoost,Morgan_bit_31,0.0011437349696794298,Morgan fingerprint
XGBoost,Morgan_bit_32,0.0013473067296885203,Morgan fingerprint
XGBoost,Morgan_bit_33,0.0002310382978976803,Morgan fingerprint
XGBoost,Morgan_bit_34,0.00022755470015354474,Morgan fingerprint
XGBoost,Morgan_bit_35,0.0,Morgan fingerprint
XGBoost,Morgan_bit_36,0.0,Morgan fingerprint
XGBoost,Morgan_bit_37,7.277521647202197e-05,Morgan fingerprint
XGBoost,Morgan_bit_38,0.0007466814572380951,Morgan fingerprint
XGBoost,Morgan_bit_39,0.0,Morgan fingerprint
XGBoost,Morgan_bit_40,0.0,Morgan fingerprint
XGBoost,Morgan_bit_41,0.00038523380591064813,Morgan fingerprint
XGBoost,Morgan_bit_42,0.0009690991127339625,Morgan fingerprint
XGBoost,Morgan_bit_43,0.00015563744282617574,Morgan fingerprint
XGBoost,Morgan_bit_44,4.604194235913005e-05,Morgan fingerprint
XGBoost,Morgan_bit_45,0.0006780377989538008,Morgan fingerprint
XGBoost,Morgan_bit_46,0.00031973519504271063,Morgan fingerprint
XGBoost,Morgan_bit_47,6.210441282028634e-05,Morgan fingerprint
XGBoost,Morgan_bit_48,0.0,Morgan fingerprint
XGBoost,Morgan_bit_49,0.0001879464945908291,Morgan fingerprint
XGBoost,Morgan_bit_50,0.0,Morgan fingerprint
XGBoost,Morgan_bit_51,0.0,Morgan fingerprint
XGBoost,Morgan_bit_52,0.00014494712505496658,Morgan fingerprint
XGBoost,Morgan_bit_53,8.315880167997786e-05,Morgan fingerprint
XGBoost,Morgan_bit_54,0.00010324735076510072,Morgan fingerprint
XGBoost,Morgan_bit_55,0.0003590059271194379,Morgan fingerprint
XGBoost,Morgan_bit_56,4.379762580678692e-05,Morgan fingerprint
XGBoost,Morgan_bit_57,0.0002896532121718575,Morgan fingerprint
XGBoost,Morgan_bit_58,0.00010238145355022196,Morgan fingerprint
XGBoost,Morgan_bit_59,0.0003946072189316744,Morgan fingerprint
XGBoost,Morgan_bit_60,0.00014138669319388832,Morgan fingerprint
XGBoost,Morgan_bit_61,0.0005000100649912983,Morgan fingerprint
XGBoost,Morgan_bit_62,0.0001719601233748531,Morgan fingerprint
XGBoost,Morgan_bit_63,0.0005174154954083924,Morgan fingerprint
XGBoost,Morgan_bit_64,0.0,Morgan fingerprint
XGBoost,Morgan_bit_65,0.0,Morgan fingerprint
XGBoost,Morgan_bit_66,0.0,Morgan fingerprint
XGBoost,Morgan_bit_67,0.00019014846142937817,Morgan fingerprint
XGBoost,Morgan_bit_68,0.00038600380599850936,Morgan fingerprint
XGBoost,Morgan_bit_69,0.00023496890140019586,Morgan fingerprint
XGBoost,Morgan_bit_70,0.0002563511813091321,Morgan fingerprint
XGBoost,Morgan_bit_71,0.0,Morgan fingerprint
XGBoost,Morgan_bit_72,0.0007408550446595982,Morgan fingerprint
XGBoost,Morgan_bit_73,0.0,Morgan fingerprint
XGBoost,Morgan_bit_74,0.0004283793639955271,Morgan fingerprint
XGBoost,Morgan_bit_75,0.00024182700117355796,Morgan fingerprint
XGBoost,Morgan_bit_76,0.00020350693122291996,Morgan fingerprint
XGBoost,Morgan_bit_77,0.00032005222308659594,Morgan fingerprint
XGBoost,Morgan_bit_78,0.00039743200777877434,Morgan fingerprint
XGBoost,Morgan_bit_79,0.0007284507585558389,Morgan fingerprint
XGBoost,Morgan_bit_80,0.0005251292915034559,Morgan fingerprint
XGBoost,Morgan_bit_81,0.00035382183611704933,Morgan fingerprint
XGBoost,Morgan_bit_82,0.0001419358242993714,Morgan fingerprint
XGBoost,Morgan_bit_83,0.0,Morgan fingerprint
XGBoost,Morgan_bit_84,0.0010265965853717702,Morgan fingerprint
XGBoost,Morgan_bit_85,0.0,Morgan fingerprint
XGBoost,Morgan_bit_86,0.0,Morgan fingerprint
XGBoost,Morgan_bit_87,0.0004431437671618759,Morgan fingerprint
XGBoost,Morgan_bit_88,0.000499649526718311,Morgan fingerprint
XGBoost,Morgan_bit_89,0.0002181917499601855,Morgan fingerprint
XGBoost,Morgan_bit_90,0.00016878847505588825,Morgan fingerprint
XGBoost,Morgan_bit_91,0.0003911754987683913,Morgan fingerprint
XGBoost,Morgan_bit_92,0.00039865148745075053,Morgan fingerprint
XGBoost,Morgan_bit_93,0.0,Morgan fingerprint
XGBoost,Morgan_bit_94,0.0002128780013854561,Morgan fingerprint
XGBoost,Morgan_bit_95,0.00017763116514528228,Morgan fingerprint
XGBoost,Morgan_bit_96,0.0,Morgan fingerprint
XGBoost,Morgan_bit_97,0.00032552685764559026,Morgan fingerprint
XGBoost,Morgan_bit_98,0.0004503643406130649,Morgan fingerprint
XGBoost,Morgan_bit_99,0.0002331249990088992,Morgan fingerprint
XGBoost,Morgan_bit_100,0.0,Morgan fingerprint
XGBoost,Morgan_bit_101,0.0,Morgan fingerprint
XGBoost,Morgan_bit_102,0.00046089541676652706,Morgan fingerprint
XGBoost,Morgan_bit_103,0.0,Morgan fingerprint
XGBoost,Morgan_bit_104,0.00037718199790870107,Morgan fingerprint
XGBoost,Morgan_bit_105,0.00013535990073086467,Morgan fingerprint
XGBoost,Morgan_bit_106,0.00045928140554558287,Morgan fingerprint
XGBoost,Morgan_bit_107,0.0,Morgan fingerprint
XGBoost,Morgan_bit_108,0.000676853389399596,Morgan fingerprint
XGBoost,Morgan_bit_109,3.357431540262027e-05,Morgan fingerprint
XGBoost,Morgan_bit_110,0.0006853756317448241,Morgan fingerprint
XGBoost,Morgan_bit_111,0.0,Morgan fingerprint
XGBoost,Morgan_bit_112,4.8398861638159307e-05,Morgan fingerprint
XGBoost,Morgan_bit_113,0.0,Morgan fingerprint
XGBoost,Morgan_bit_114,0.00017441191750879474,Morgan fingerprint
XGBoost,Morgan_bit_115,0.0002217988643680729,Morgan fingerprint
XGBoost,Morgan_bit_116,0.0002044240366305111,Morgan fingerprint
XGBoost,Morgan_bit_117,0.0002665349032255823,Morgan fingerprint
XGBoost,Morgan_bit_118,0.0004357329419597571,Morgan fingerprint
XGBoost,Morgan_bit_119,0.0004673864735604107,Morgan fingerprint
XGBoost,Morgan_bit_120,0.0025119214870624644,Morgan fingerprint
XGBoost,Morgan_bit_121,0.0,Morgan fingerprint
XGBoost,Morgan_bit_122,0.0003561027616522899,Morgan fingerprint
XGBoost,Morgan_bit_123,0.0,Morgan fingerprint
XGBoost,Morgan_bit_124,0.00029458191704690806,Morgan fingerprint
XGBoost,Morgan_bit_125,0.00043900074934022907,Morgan fingerprint
XGBoost,Morgan_bit_126,8.27463148855472e-06,Morgan fingerprint
XGBoost,Morgan_bit_127,0.0,Morgan fingerprint
XGBoost,Morgan_bit_128,0.0001673388277271539,Morgan fingerprint
XGBoost,Morgan_bit_129,0.00024319454659172584,Morgan fingerprint
XGBoost,Morgan_bit_130,1.4871326098287019e-05,Morgan fingerprint
XGBoost,Morgan_bit_131,0.0,Morgan fingerprint
XGBoost,Morgan_bit_132,0.0,Morgan fingerprint
XGBoost,Morgan_bit_133,0.00035034087226972567,Morgan fingerprint
XGBoost,Morgan_bit_134,0.00037280198758165103,Morgan fingerprint
XGBoost,Morgan_bit_135,0.00030977437937689087,Morgan fingerprint
XGBoost,Morgan_bit_136,0.0,Morgan fingerprint
XGBoost,Morgan_bit_137,0.0004425370977801823,Morgan fingerprint
XGBoost,Morgan_bit_138,0.0,Morgan fingerprint
XGBoost,Morgan_bit_139,0.0,Morgan fingerprint
XGBoost,Morgan_bit_140,0.000667993950054785,Morgan fingerprint
XGBoost,Morgan_bit_141,0.0,Morgan fingerprint
XGBoost,Morgan_bit_142,0.0011040889145829704,Morgan fingerprint
XGBoost,Morgan_bit_143,0.00011452248821599787,Morgan fingerprint
XGBoost,Morgan_bit_144,8.333025235532239e-05,Morgan fingerprint
XGBoost,Morgan_bit_145,0.0003991945649591411,Morgan fingerprint
XGBoost,Morgan_bit_146,0.001576312328635583,Morgan fingerprint
XGBoost,Morgan_bit_147,0.0001516185965045047,Morgan fingerprint
XGBoost,Morgan_bit_148,0.0,Morgan fingerprint
XGBoost,Morgan_bit_149,0.0,Morgan fingerprint
XGBoost,Morgan_bit_150,0.0,Morgan fingerprint
XGBoost,Morgan_bit_151,0.0003498390930991918,Morgan fingerprint
XGBoost,Morgan_bit_152,0.0,Morgan fingerprint
XGBoost,Morgan_bit_153,0.0,Morgan fingerprint
XGBoost,Morgan_bit_154,0.0020254560545272166,Morgan fingerprint
XGBoost,Morgan_bit_155,0.00015107947711728994,Morgan fingerprint
XGBoost,Morgan_bit_156,7.97686708928732e-05,Morgan fingerprint
XGBoost,Morgan_bit_157,0.00040357474990918425,Morgan fingerprint
XGBoost,Morgan_bit_158,0.00022762757614931163,Morgan fingerprint
XGBoost,Morgan_bit_159,0.0,Morgan fingerprint
XGBoost,Morgan_bit_160,0.0,Morgan fingerprint
XGBoost,Morgan_bit_161,0.0,Morgan fingerprint
XGBoost,Morgan_bit_162,0.00021981018496362032,Morgan fingerprint
XGBoost,Morgan_bit_163,9.947413351103097e-05,Morgan fingerprint
XGBoost,Morgan_bit_164,5.5713858834862e-05,Morgan fingerprint
XGBoost,Morgan_bit_165,0.0008797203710087299,Morgan fingerprint
XGBoost,Morgan_bit_166,0.0002011318838944245,Morgan fingerprint
XGBoost,Morgan_bit_167,0.0003518613728778907,Morgan fingerprint
XGBoost,Morgan_bit_168,0.00018098858322502192,Morgan fingerprint
XGBoost,Morgan_bit_169,0.00014327017679694335,Morgan fingerprint
XGBoost,Morgan_bit_170,0.0014791480207651427,Morgan fingerprint
XGBoost,Morgan_bit_171,3.6201289140403895e-05,Morgan fingerprint
XGBoost,Morgan_bit_172,0.00023072500969622953,Morgan fingerprint
XGBoost,Morgan_bit_173,0.00033135487093485674,Morgan fingerprint
XGBoost,Morgan_bit_174,1.657989839845294e-05,Morgan fingerprint
XGBoost,Morgan_bit_175,1.902804727741462e-05,Morgan fingerprint
XGBoost,Morgan_bit_176,0.001268079346418359,Morgan fingerprint
XGBoost,Morgan_bit_177,0.0,Morgan fingerprint
XGBoost,Morgan_bit_178,0.0,Morgan fingerprint
XGBoost,Morgan_bit_179,0.0,Morgan fingerprint
XGBoost,Morgan_bit_180,0.0,Morgan fingerprint
XGBoost,Morgan_bit_181,0.0,Morgan fingerprint
XGBoost,Morgan_bit_182,0.0008945422542436249,Morgan fingerprint
XGBoost,Morgan_bit_183,0.0024187766512460867,Morgan fingerprint
XGBoost,Morgan_bit_184,0.00017338833573119034,Morgan fingerprint
XGBoost,Morgan_bit_185,6.586515908226897e-05,Morgan fingerprint
XGBoost,Morgan_bit_186,0.0,Morgan fingerprint
XGBoost,Morgan_bit_187,0.0,Morgan fingerprint
XGBoost,Morgan_bit_188,0.0003096437613780882,Morgan fingerprint
XGBoost,Morgan_bit_189,2.138564867751049e-05,Morgan fingerprint
XGBoost,Morgan_bit_190,0.0001219890108769421,Morgan fingerprint
XGBoost,Morgan_bit_191,0.00020445105953868586,Morgan fingerprint
XGBoost,Morgan_bit_192,0.00017966611964289353,Morgan fingerprint
XGBoost,Morgan_bit_193,0.00027676391070489726,Morgan fingerprint
XGBoost,Morgan_bit_194,0.002160183048771682,Morgan fingerprint
XGBoost,Morgan_bit_195,0.0,Morgan fingerprint
XGBoost,Morgan_bit_196,0.0017470974575459397,Morgan fingerprint
XGBoost,Morgan_bit_197,0.00041913729656910785,Morgan fingerprint
XGBoost,Morgan_bit_198,0.0003726303622833134,Morgan fingerprint
XGBoost,Morgan_bit_199,0.00030741190490389514,Morgan fingerprint
XGBoost,Morgan_bit_200,0.0002406782292618516,Morgan fingerprint
XGBoost,Morgan_bit_201,0.00023465989146207489,Morgan fingerprint
XGBoost,Morgan_bit_202,0.0005332900642530671,Morgan fingerprint
XGBoost,Morgan_bit_203,0.0001899442252870882,Morgan fingerprint
XGBoost,Morgan_bit_204,0.0,Morgan fingerprint
XGBoost,Morgan_bit_205,9.916269340292336e-05,Morgan fingerprint
XGBoost,Morgan_bit_206,0.0014694938139712893,Morgan fingerprint
XGBoost,Morgan_bit_207,0.0001722907429083642,Morgan fingerprint
XGBoost,Morgan_bit_208,0.0002748940767991324,Morgan fingerprint
XGBoost,Morgan_bit_209,0.0007065418593556072,Morgan fingerprint
XGBoost,Morgan_bit_210,0.0,Morgan fingerprint
XGBoost,Morgan_bit_211,0.00024144035676310944,Morgan fingerprint
XGBoost,Morgan_bit_212,0.0,Morgan fingerprint
XGBoost,Morgan_bit_213,0.0001595725283188463,Morgan fingerprint
XGBoost,Morgan_bit_214,0.0,Morgan fingerprint
XGBoost,Morgan_bit_215,0.0,Morgan fingerprint
XGBoost,Morgan_bit_216,0.00014581081037860001,Morgan fingerprint
XGBoost,Morgan_bit_217,0.0,Morgan fingerprint
XGBoost,Morgan_bit_218,0.0,Morgan fingerprint
XGBoost,Morgan_bit_219,0.00016389057658719523,Morgan fingerprint
XGBoost,Morgan_bit_220,0.0006791570159239332,Morgan fingerprint
XGBoost,Morgan_bit_221,0.0002016734625554581,Morgan fingerprint
XGBoost,Morgan_bit_222,0.0008124586790914464,Morgan fingerprint
XGBoost,Morgan_bit_223,0.000282681127239781,Morgan fingerprint
XGBoost,Morgan_bit_224,0.0,Morgan fingerprint
XGBoost,Morgan_bit_225,0.0,Morgan fingerprint
XGBoost,Morgan_bit_226,0.0005989694972303095,Morgan fingerprint
XGBoost,Morgan_bit_227,0.00028274553402038487,Morgan fingerprint
XGBoost,Morgan_bit_228,0.0001423524747607926,Morgan fingerprint
XGBoost,Morgan_bit_229,0.00015173841698157032,Morgan fingerprint
XGBoost,Morgan_bit_230,0.00023045501344513952,Morgan fingerprint
XGBoost,Morgan_bit_231,0.00032988859076603426,Morgan fingerprint
XGBoost,Morgan_bit_232,0.0,Morgan fingerprint
XGBoost,Morgan_bit_233,0.006991102307342494,Morgan fingerprint
XGBoost,Morgan_bit_234,0.00019930839784139878,Morgan fingerprint
XGBoost,Morgan_bit_235,0.00019369630588304064,Morgan fingerprint
XGBoost,Morgan_bit_236,0.0,Morgan fingerprint
XGBoost,Morgan_bit_237,0.0004700126578567466,Morgan fingerprint
XGBoost,Morgan_bit_238,4.906399970919827e-06,Morgan fingerprint
XGBoost,Morgan_bit_239,0.002259366580518443,Morgan fingerprint
XGBoost,Morgan_bit_240,6.603682803635483e-05,Morgan fingerprint
XGBoost,Morgan_bit_241,0.001060401501350652,Morgan fingerprint
XGBoost,Morgan_bit_242,0.00023026998583208522,Morgan fingerprint
XGBoost,Morgan_bit_243,0.0,Morgan fingerprint
XGBoost,Morgan_bit_244,0.0,Morgan fingerprint
XGBoost,Morgan_bit_245,2.2751898975146568e-05,Morgan fingerprint
XGBoost,Morgan_bit_246,0.0,Morgan fingerprint
XGBoost,Morgan_bit_247,0.0,Morgan fingerprint
XGBoost,Morgan_bit_248,0.0,Morgan fingerprint
XGBoost,Morgan_bit_249,0.0003492626334952961,Morgan fingerprint
XGBoost,Morgan_bit_250,0.0004966293638458184,Morgan fingerprint
XGBoost,Morgan_bit_251,0.00041995464859191824,Morgan fingerprint
XGBoost,Morgan_bit_252,0.0006339224429731774,Morgan fingerprint
XGBoost,Morgan_bit_253,0.00011415840655144324,Morgan fingerprint
XGBoost,Morgan_bit_254,0.0,Morgan fingerprint
XGBoost,Morgan_bit_255,4.777002968826424e-05,Morgan fingerprint
XGBoost,Morgan_bit_256,0.0009405357387221831,Morgan fingerprint
XGBoost,Morgan_bit_257,0.0002533662049697394,Morgan fingerprint
XGBoost,Morgan_bit_258,0.0,Morgan fingerprint
XGBoost,Morgan_bit_259,0.0,Morgan fingerprint
XGBoost,Morgan_bit_260,0.0,Morgan fingerprint
XGBoost,Morgan_bit_261,0.0,Morgan fingerprint
XGBoost,Morgan_bit_262,0.0008930696585432203,Morgan fingerprint
XGBoost,Morgan_bit_263,0.0008151615519855641,Morgan fingerprint
XGBoost,Morgan_bit_264,0.00010798862696094248,Morgan fingerprint
XGBoost,Morgan_bit_265,0.00028183263411654306,Morgan fingerprint
XGBoost,Morgan_bit_266,0.0,Morgan fingerprint
XGBoost,Morgan_bit_267,0.0,Morgan fingerprint
XGBoost,Morgan_bit_268,0.00016340202510838498,Morgan fingerprint
XGBoost,Morgan_bit_269,0.0,Morgan fingerprint
XGBoost,Morgan_bit_270,2.9871071037057922e-05,Morgan fingerprint
XGBoost,Morgan_bit_271,0.0002419498484491698,Morgan fingerprint
XGBoost,Morgan_bit_272,0.00036086673883722843,Morgan fingerprint
XGBoost,Morgan_bit_273,0.0,Morgan fingerprint
XGBoost,Morgan_bit_274,5.4274539728570873e-05,Morgan fingerprint
XGBoost,Morgan_bit_275,8.558606128339573e-05,Morgan fingerprint
XGBoost,Morgan_bit_276,0.0,Morgan fingerprint
XGBoost,Morgan_bit_277,0.0,Morgan fingerprint
XGBoost,Morgan_bit_278,0.0,Morgan fingerprint
XGBoost,Morgan_bit_279,0.0,Morgan fingerprint
XGBoost,Morgan_bit_280,0.0,Morgan fingerprint
XGBoost,Morgan_bit_281,0.0008872309059398811,Morgan fingerprint
XGBoost,Morgan_bit_282,0.00018714101693154622,Morgan fingerprint
XGBoost,Morgan_bit_283,0.0002336551398638879,Morgan fingerprint
XGBoost,Morgan_bit_284,0.00022269364713638565,Morgan fingerprint
XGBoost,Morgan_bit_285,0.0,Morgan fingerprint
XGBoost,Morgan_bit_286,0.0,Morgan fingerprint
XGBoost,Morgan_bit_287,0.0,Morgan fingerprint
XGBoost,Morgan_bit_288,0.0020362593970306786,Morgan fingerprint
XGBoost,Morgan_bit_289,0.0002593991965490164,Morgan fingerprint
XGBoost,Morgan_bit_290,0.0,Morgan fingerprint
XGBoost,Morgan_bit_291,0.0,Morgan fingerprint
XGBoost,Morgan_bit_292,0.0,Morgan fingerprint
XGBoost,Morgan_bit_293,0.0,Morgan fingerprint
XGBoost,Morgan_bit_294,0.0003317028654561765,Morgan fingerprint
XGBoost,Morgan_bit_295,0.00026604790880179347,Morgan fingerprint
XGBoost,Morgan_bit_296,9.833893126107636e-05,Morgan fingerprint
XGBoost,Morgan_bit_297,0.0004610641607854793,Morgan fingerprint
XGBoost,Morgan_bit_298,0.0,Morgan fingerprint
XGBoost,Morgan_bit_299,0.0002666314406369077,Morgan fingerprint
XGBoost,Morgan_bit_300,2.0238197352189104e-05,Morgan fingerprint
XGBoost,Morgan_bit_301,8.887168748511702e-05,Morgan fingerprint
XGBoost,Morgan_bit_302,0.00032089073359539775,Morgan fingerprint
XGBoost,Morgan_bit_303,0.0,Morgan fingerprint
XGBoost,Morgan_bit_304,0.0008030236241538729,Morgan fingerprint
XGBoost,Morgan_bit_305,0.00010624244068617428,Morgan fingerprint
XGBoost,Morgan_bit_306,0.0,Morgan fingerprint
XGBoost,Morgan_bit_307,0.00022299514828580538,Morgan fingerprint
XGBoost,Morgan_bit_308,0.0,Morgan fingerprint
