original_smiles,reaction_type,isostere_smiles,MolWt_original,MolWt_isostere,delta_MolWt,LogP_original,LogP_isostere,delta_LogP,TPSA_original,TPSA_isostere,delta_TPSA,HBD_original,HBD_isostere,delta_HBD,HBA_original,HBA_isostere,delta_HBA,RotBonds_original,RotBonds_isostere,delta_RotBonds,RingCount_original,RingCount_isostere,delta_RingCount,FractionCSP3_original,FractionCSP3_isostere,delta_FractionCSP3,Ro5_violations_original,Ro5_violations_isostere,delta_Ro5_violations
CC(=O)OCC(=O)[C@@]1(O)[C@H](C)C[C@H]2C3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,Methyl_to_Chloro,CC(=O)OCC(=O)[C@@]1(O)[C@H](Cl)C[C@H]2C3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,434.5040000000002,454.92200000000025,20.418000000000063,2.466500000000001,2.4378,-0.028700000000000614,100.90000000000002,100.90000000000002,0.0,2.0,2.0,0.0,6.0,6.0,0.0,3.0,3.0,0.0,4.0,4.0,0.0,0.7083333333333334,0.6956521739130435,-0.012681159420289911,0.0,0.0,0.0
CC(=O)OCC(=O)[C@@]1(O)[C@H](C)C[C@H]2C3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,Ether_to_Thioether,CC(=O)SCC(=O)[C@@]1(O)[C@H](C)C[C@H]2C3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,434.5040000000002,450.5720000000002,16.067999999999984,2.466500000000001,3.1831000000000014,0.7166000000000006,100.90000000000002,91.67,-9.230000000000018,2.0,2.0,0.0,6.0,6.0,0.0,3.0,3.0,0.0,4.0,4.0,0.0,0.7083333333333334,0.7083333333333334,0.0,0.0,0.0,0.0
CC(=O)OCC(=O)[C@@]1(O)[C@H](C)C[C@H]2C3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,Ether_to_Amine,CC(=O)NCC(=O)[C@@]1(O)[C@H](C)C[C@H]2C3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,434.5040000000002,433.5200000000002,-0.9839999999999804,2.466500000000001,2.0394999999999994,-0.4270000000000014,100.90000000000002,103.7,2.799999999999983,2.0,3.0,1.0,6.0,5.0,-1.0,3.0,3.0,0.0,4.0,4.0,0.0,0.7083333333333334,0.7083333333333334,0.0,0.0,0.0,0.0
CC(=O)OCC(=O)[C@@]1(O)[C@@H](C)CC2C3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,F_to_Cl,CC(=O)OCC(=O)[C@@]1(O)[C@@H](C)CC2C3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@@]21C,434.5040000000002,450.95900000000023,16.45500000000004,2.466500000000001,2.735800000000001,0.2693000000000003,100.90000000000002,100.90000000000002,0.0,2.0,2.0,0.0,6.0,6.0,0.0,3.0,3.0,0.0,4.0,4.0,0.0,0.7083333333333334,0.7083333333333334,0.0,0.0,0.0,0.0
CC(=O)OCC(=O)[C@@]1(O)[C@@H](C)CC2C3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,OH_to_NH2,CC(=O)OCC(=O)[C@@]1(N)[C@@H](C)CC2C3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,434.5040000000002,433.5200000000002,-0.9839999999999804,2.466500000000001,2.432899999999999,-0.03360000000000163,100.90000000000002,106.69000000000001,5.789999999999992,2.0,2.0,0.0,6.0,6.0,0.0,3.0,3.0,0.0,4.0,4.0,0.0,0.7083333333333334,0.7083333333333334,0.0,0.0,0.0,0.0
CC(=O)OCC(=O)[C@@]1(O)[C@@H](C)CC2C3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,OH_to_NH2,CC(=O)OCC(=O)[C@@]1(O)[C@@H](C)CC2C3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](N)C[C@@]21C,434.5040000000002,433.5200000000002,-0.9839999999999804,2.466500000000001,2.4329,-0.03360000000000074,100.90000000000002,106.69000000000001,5.789999999999992,2.0,2.0,0.0,6.0,6.0,0.0,3.0,3.0,0.0,4.0,4.0,0.0,0.7083333333333334,0.7083333333333334,0.0,0.0,0.0,0.0
CC(=O)OCC(=O)[C@@]1(O)[C@@H](C)CC2C3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,OH_to_SH,CC(=O)OCC(=O)[C@@]1(S)[C@@H](C)CC2C3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,434.5040000000002,450.5720000000002,16.067999999999984,2.466500000000001,3.4040000000000017,0.9375000000000009,100.90000000000002,80.67,-20.230000000000018,2.0,2.0,0.0,6.0,6.0,0.0,3.0,3.0,0.0,4.0,4.0,0.0,0.7083333333333334,0.7083333333333334,0.0,0.0,0.0,0.0
CC(=O)OCC(=O)[C@@]1(O)[C@@H](C)CC2C3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,OH_to_SH,CC(=O)OCC(=O)[C@@]1(O)[C@@H](C)CC2C3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](S)C[C@@]21C,434.5040000000002,450.5720000000002,16.067999999999984,2.466500000000001,3.4040000000000026,0.9375000000000018,100.90000000000002,80.67000000000002,-20.230000000000004,2.0,2.0,0.0,6.0,6.0,0.0,3.0,3.0,0.0,4.0,4.0,0.0,0.7083333333333334,0.7083333333333334,0.0,0.0,0.0,0.0
CC(=O)OCC(=O)[C@@]1(O)[C@@H](C)CC2C3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,OH_to_F,CC(=O)OCC(=O)[C@@]1(O)[C@@H](C)CC2C3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](F)C[C@@]21C,434.5040000000002,436.4950000000002,1.9909999999999854,2.466500000000001,3.4437000000000024,0.9772000000000016,100.90000000000002,80.67000000000002,-20.230000000000004,2.0,1.0,-1.0,6.0,5.0,-1.0,3.0,3.0,0.0,4.0,4.0,0.0,0.7083333333333334,0.7083333333333334,0.0,0.0,0.0,0.0
CC(=O)OCC(=O)[C@@]1(O)[C@@H](C)CC2C3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,OH_to_F,CC(=O)OCC(=O)[C@@]1(F)[C@@H](C)CC2C3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,434.5040000000002,436.4950000000002,1.9909999999999854,2.466500000000001,3.4437000000000024,0.9772000000000016,100.90000000000002,80.67,-20.230000000000018,2.0,1.0,-1.0,6.0,5.0,-1.0,3.0,3.0,0.0,4.0,4.0,0.0,0.7083333333333334,0.7083333333333334,0.0,0.0,0.0,0.0
CC(=O)OCC(=O)[C@@]1(O)[C@@H](C)CC2C3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,Ester_to_Amide,CC(=O)NCC(=O)[C@@]1(O)[C@@H](C)CC2C3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,434.5040000000002,433.5200000000002,-0.9839999999999804,2.466500000000001,2.0394999999999994,-0.4270000000000014,100.90000000000002,103.7,2.799999999999983,2.0,3.0,1.0,6.0,5.0,-1.0,3.0,3.0,0.0,4.0,4.0,0.0,0.7083333333333334,0.7083333333333334,0.0,0.0,0.0,0.0
CC(=O)OCC(=O)[C@@]1(O)[C@@H](C)CC2C3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,Ketone_to_Alcohol,CC(=O)OCC(O)[C@@]1(O)[C@@H](C)CC2C3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,434.5040000000002,436.5200000000002,2.0160000000000196,2.466500000000001,2.2583,-0.2082000000000006,100.90000000000002,104.06000000000002,3.1599999999999966,2.0,3.0,1.0,6.0,6.0,0.0,3.0,3.0,0.0,4.0,4.0,0.0,0.7083333333333334,0.75,0.04166666666666663,0.0,0.0,0.0
CC(=O)OCC(=O)[C@@]1(O)[C@@H](C)CC2C3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,Ketone_to_Alcohol,CC(O)OCC(=O)[C@@]1(O)[C@@H](C)CC2C3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,434.5040000000002,436.5200000000002,2.0160000000000196,2.466500000000001,2.2583,-0.2082000000000006,100.90000000000002,104.06000000000002,3.1599999999999966,2.0,3.0,1.0,6.0,6.0,0.0,3.0,4.0,1.0,4.0,4.0,0.0,0.7083333333333334,0.75,0.04166666666666663,0.0,0.0,0.0
CC(=O)OCC(=O)[C@@]1(O)[C@@H](C)CC2C3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,Ketone_to_Alcohol,CC(=O)OCC(=O)[C@@]1(O)[C@@H](C)CC2C3CCC4=CC(O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,434.5040000000002,436.52000000000015,2.0159999999999627,2.466500000000001,2.2583,-0.2082000000000006,100.90000000000002,104.06000000000002,3.1599999999999966,2.0,3.0,1.0,6.0,6.0,0.0,3.0,3.0,0.0,4.0,4.0,0.0,0.7083333333333334,0.75,0.04166666666666663,0.0,0.0,0.0
CC(=O)OCC(=O)[C@@]1(O)[C@@H](C)CC2C3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,Methyl_to_Chloro,CC(=O)OCC(=O)[C@@]1(O)[C@@H](C)CC2C3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21Cl,434.5040000000002,454.92200000000014,20.41799999999995,2.466500000000001,2.4378,-0.028700000000000614,100.90000000000002,100.90000000000002,0.0,2.0,2.0,0.0,6.0,6.0,0.0,3.0,3.0,0.0,4.0,4.0,0.0,0.7083333333333334,0.6956521739130435,-0.012681159420289911,0.0,0.0,0.0
CC(=O)OCC(=O)[C@@]1(O)[C@@H](C)CC2C3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,Methyl_to_Chloro,CC(=O)OCC(=O)[C@@]1(O)[C@@H](Cl)CC2C3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,434.5040000000002,454.92200000000025,20.418000000000063,2.466500000000001,2.4378,-0.028700000000000614,100.90000000000002,100.90000000000002,0.0,2.0,2.0,0.0,6.0,6.0,0.0,3.0,3.0,0.0,4.0,4.0,0.0,0.7083333333333334,0.6956521739130435,-0.012681159420289911,0.0,0.0,0.0
CC(=O)OCC(=O)[C@@]1(O)[C@@H](C)CC2C3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,Methyl_to_Chloro,CC(=O)OCC(=O)[C@@]1(O)[C@@H](C)CC2C3CCC4=CC(=O)C=C[C@]4(Cl)[C@@]3(F)[C@@H](O)C[C@@]21C,434.5040000000002,454.9220000000002,20.418000000000006,2.466500000000001,2.4378,-0.028700000000000614,100.90000000000002,100.90000000000002,0.0,2.0,2.0,0.0,6.0,6.0,0.0,3.0,3.0,0.0,4.0,4.0,0.0,0.7083333333333334,0.6956521739130435,-0.012681159420289911,0.0,0.0,0.0
CC(=O)OCC(=O)[C@@]1(O)[C@@H](C)CC2C3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,Methyl_to_Chloro,C[C@H]1CC2C3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COC(=O)Cl,434.5040000000002,454.92200000000025,20.418000000000063,2.466500000000001,3.278800000000002,0.8123000000000014,100.90000000000002,100.9,-1.4210854715202004e-14,2.0,2.0,0.0,6.0,6.0,0.0,3.0,3.0,0.0,4.0,4.0,0.0,0.7083333333333334,0.6956521739130435,-0.012681159420289911,0.0,0.0,0.0
CC(=O)OCC(=O)[C@@]1(O)[C@@H](C)CC2C3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,Ether_to_Thioether,CC(=O)SCC(=O)[C@@]1(O)[C@@H](C)CC2C3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,434.5040000000002,450.5720000000002,16.067999999999984,2.466500000000001,3.1831000000000014,0.7166000000000006,100.90000000000002,91.67,-9.230000000000018,2.0,2.0,0.0,6.0,6.0,0.0,3.0,3.0,0.0,4.0,4.0,0.0,0.7083333333333334,0.7083333333333334,0.0,0.0,0.0,0.0
CC(=O)OCC(=O)[C@@]1(O)[C@@H](C)CC2C3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,Ether_to_Amine,CC(=O)NCC(=O)[C@@]1(O)[C@@H](C)CC2C3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,434.5040000000002,433.5200000000002,-0.9839999999999804,2.466500000000001,2.0394999999999994,-0.4270000000000014,100.90000000000002,103.7,2.799999999999983,2.0,3.0,1.0,6.0,5.0,-1.0,3.0,3.0,0.0,4.0,4.0,0.0,0.7083333333333334,0.7083333333333334,0.0,0.0,0.0,0.0
CC(=O)OCC(=O)[C@@]1(O)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)C(O)C[C@@]21C,F_to_Cl,CC(=O)OCC(=O)[C@@]1(O)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)C(O)C[C@@]21C,434.5040000000002,450.95900000000023,16.45500000000004,2.466500000000001,2.735800000000001,0.2693000000000003,100.90000000000002,100.90000000000002,0.0,2.0,2.0,0.0,6.0,6.0,0.0,3.0,3.0,0.0,4.0,4.0,0.0,0.7083333333333334,0.7083333333333334,0.0,0.0,0.0,0.0
CC(=O)OCC(=O)[C@@]1(O)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)C(O)C[C@@]21C,OH_to_NH2,CC(=O)OCC(=O)[C@@]1(O)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)C(N)C[C@@]21C,434.5040000000002,433.5200000000002,-0.9839999999999804,2.466500000000001,2.4329,-0.03360000000000074,100.90000000000002,106.69000000000001,5.789999999999992,2.0,2.0,0.0,6.0,6.0,0.0,3.0,3.0,0.0,4.0,4.0,0.0,0.7083333333333334,0.7083333333333334,0.0,0.0,0.0,0.0
CC(=O)OCC(=O)[C@@]1(O)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)C(O)C[C@@]21C,OH_to_NH2,CC(=O)OCC(=O)[C@@]1(N)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)C(O)C[C@@]21C,434.5040000000002,433.5200000000002,-0.9839999999999804,2.466500000000001,2.432899999999999,-0.03360000000000163,100.90000000000002,106.69000000000001,5.789999999999992,2.0,2.0,0.0,6.0,6.0,0.0,3.0,3.0,0.0,4.0,4.0,0.0,0.7083333333333334,0.7083333333333334,0.0,0.0,0.0,0.0
CC(=O)OCC(=O)[C@@]1(O)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)C(O)C[C@@]21C,OH_to_SH,CC(=O)OCC(=O)[C@@]1(S)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)C(O)C[C@@]21C,434.5040000000002,450.5720000000002,16.067999999999984,2.466500000000001,3.4040000000000017,0.9375000000000009,100.90000000000002,80.67,-20.230000000000018,2.0,2.0,0.0,6.0,6.0,0.0,3.0,3.0,0.0,4.0,4.0,0.0,0.7083333333333334,0.7083333333333334,0.0,0.0,0.0,0.0
CC(=O)OCC(=O)[C@@]1(O)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)C(O)C[C@@]21C,OH_to_SH,CC(=O)OCC(=O)[C@@]1(O)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)C(S)C[C@@]21C,434.5040000000002,450.5720000000002,16.067999999999984,2.466500000000001,3.4040000000000026,0.9375000000000018,100.90000000000002,80.67000000000002,-20.230000000000004,2.0,2.0,0.0,6.0,6.0,0.0,3.0,3.0,0.0,4.0,4.0,0.0,0.7083333333333334,0.7083333333333334,0.0,0.0,0.0,0.0
CC(=O)OCC(=O)[C@@]1(O)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)C(O)C[C@@]21C,OH_to_F,CC(=O)OCC(=O)[C@@]1(O)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)C(F)C[C@@]21C,434.5040000000002,436.4950000000002,1.9909999999999854,2.466500000000001,3.4437000000000024,0.9772000000000016,100.90000000000002,80.67000000000002,-20.230000000000004,2.0,1.0,-1.0,6.0,5.0,-1.0,3.0,3.0,0.0,4.0,4.0,0.0,0.7083333333333334,0.7083333333333334,0.0,0.0,0.0,0.0
CC(=O)OCC(=O)[C@@]1(O)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)C(O)C[C@@]21C,OH_to_F,CC(=O)OCC(=O)[C@@]1(F)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)C(O)C[C@@]21C,434.5040000000002,436.4950000000002,1.9909999999999854,2.466500000000001,3.4437000000000024,0.9772000000000016,100.90000000000002,80.67,-20.230000000000018,2.0,1.0,-1.0,6.0,5.0,-1.0,3.0,3.0,0.0,4.0,4.0,0.0,0.7083333333333334,0.7083333333333334,0.0,0.0,0.0,0.0
CC(=O)OCC(=O)[C@@]1(O)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)C(O)C[C@@]21C,Ester_to_Amide,CC(=O)NCC(=O)[C@@]1(O)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)C(O)C[C@@]21C,434.5040000000002,433.5200000000002,-0.9839999999999804,2.466500000000001,2.0394999999999994,-0.4270000000000014,100.90000000000002,103.7,2.799999999999983,2.0,3.0,1.0,6.0,5.0,-1.0,3.0,3.0,0.0,4.0,4.0,0.0,0.7083333333333334,0.7083333333333334,0.0,0.0,0.0,0.0
CC(=O)OCC(=O)[C@@]1(O)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)C(O)C[C@@]21C,Ketone_to_Alcohol,CC(=O)OCC(=O)[C@@]1(O)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(O)C=C[C@]4(C)[C@@]3(F)C(O)C[C@@]21C,434.5040000000002,436.52000000000015,2.0159999999999627,2.466500000000001,2.2583,-0.2082000000000006,100.90000000000002,104.06000000000002,3.1599999999999966,2.0,3.0,1.0,6.0,6.0,0.0,3.0,3.0,0.0,4.0,4.0,0.0,0.7083333333333334,0.75,0.04166666666666663,0.0,0.0,0.0
CC(=O)OCC(=O)[C@@]1(O)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)C(O)C[C@@]21C,Ketone_to_Alcohol,CC(=O)OCC(O)[C@@]1(O)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)C(O)C[C@@]21C,434.5040000000002,436.5200000000002,2.0160000000000196,2.466500000000001,2.2583,-0.2082000000000006,100.90000000000002,104.06000000000002,3.1599999999999966,2.0,3.0,1.0,6.0,6.0,0.0,3.0,3.0,0.0,4.0,4.0,0.0,0.7083333333333334,0.75,0.04166666666666663,0.0,0.0,0.0
CC(=O)OCC(=O)[C@@]1(O)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)C(O)C[C@@]21C,Ketone_to_Alcohol,CC(O)OCC(=O)[C@@]1(O)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)C(O)C[C@@]21C,434.5040000000002,436.5200000000002,2.0160000000000196,2.466500000000001,2.2583,-0.2082000000000006,100.90000000000002,104.06000000000002,3.1599999999999966,2.0,3.0,1.0,6.0,6.0,0.0,3.0,4.0,1.0,4.0,4.0,0.0,0.7083333333333334,0.75,0.04166666666666663,0.0,0.0,0.0
CC(=O)OCC(=O)[C@@]1(O)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)C(O)C[C@@]21C,Methyl_to_Chloro,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)C(O)C[C@]2(C)[C@@]1(O)C(=O)COC(=O)Cl,434.5040000000002,454.92200000000025,20.418000000000063,2.466500000000001,3.278800000000002,0.8123000000000014,100.90000000000002,100.9,-1.4210854715202004e-14,2.0,2.0,0.0,6.0,6.0,0.0,3.0,3.0,0.0,4.0,4.0,0.0,0.7083333333333334,0.6956521739130435,-0.012681159420289911,0.0,0.0,0.0
CC(=O)OCC(=O)[C@@]1(O)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)C(O)C[C@@]21C,Methyl_to_Chloro,CC(=O)OCC(=O)[C@@]1(O)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)C(O)C[C@@]21Cl,434.5040000000002,454.92200000000014,20.41799999999995,2.466500000000001,2.4378,-0.028700000000000614,100.90000000000002,100.90000000000002,0.0,2.0,2.0,0.0,6.0,6.0,0.0,3.0,3.0,0.0,4.0,4.0,0.0,0.7083333333333334,0.6956521739130435,-0.012681159420289911,0.0,0.0,0.0
CC(=O)OCC(=O)[C@@]1(O)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)C(O)C[C@@]21C,Methyl_to_Chloro,CC(=O)OCC(=O)[C@@]1(O)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(Cl)[C@@]3(F)C(O)C[C@@]21C,434.5040000000002,454.9220000000002,20.418000000000006,2.466500000000001,2.4378,-0.028700000000000614,100.90000000000002,100.90000000000002,0.0,2.0,2.0,0.0,6.0,6.0,0.0,3.0,3.0,0.0,4.0,4.0,0.0,0.7083333333333334,0.6956521739130435,-0.012681159420289911,0.0,0.0,0.0
CC(=O)OCC(=O)[C@@]1(O)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)C(O)C[C@@]21C,Methyl_to_Chloro,CC(=O)OCC(=O)[C@@]1(O)[C@H](Cl)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)C(O)C[C@@]21C,434.5040000000002,454.92200000000025,20.418000000000063,2.466500000000001,2.4378,-0.028700000000000614,100.90000000000002,100.90000000000002,0.0,2.0,2.0,0.0,6.0,6.0,0.0,3.0,3.0,0.0,4.0,4.0,0.0,0.7083333333333334,0.6956521739130435,-0.012681159420289911,0.0,0.0,0.0
CC(=O)OCC(=O)[C@@]1(O)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)C(O)C[C@@]21C,Ether_to_Thioether,CC(=O)SCC(=O)[C@@]1(O)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)C(O)C[C@@]21C,434.5040000000002,450.5720000000002,16.067999999999984,2.466500000000001,3.1831000000000014,0.7166000000000006,100.90000000000002,91.67,-9.230000000000018,2.0,2.0,0.0,6.0,6.0,0.0,3.0,3.0,0.0,4.0,4.0,0.0,0.7083333333333334,0.7083333333333334,0.0,0.0,0.0,0.0
CC(=O)OCC(=O)[C@@]1(O)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)C(O)C[C@@]21C,Ether_to_Amine,CC(=O)NCC(=O)[C@@]1(O)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)C(O)C[C@@]21C,434.5040000000002,433.5200000000002,-0.9839999999999804,2.466500000000001,2.0394999999999994,-0.4270000000000014,100.90000000000002,103.7,2.799999999999983,2.0,3.0,1.0,6.0,5.0,-1.0,3.0,3.0,0.0,4.0,4.0,0.0,0.7083333333333334,0.7083333333333334,0.0,0.0,0.0,0.0
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@@H](O)[C@H](C)O1,Aromatic_H_to_F,COc1c(F)ccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@@H](O)[C@H](C)O1,543.5250000000003,561.5150000000003,17.99000000000001,0.0012999999999993017,0.14040000000000002,0.13910000000000072,206.07,206.07,0.0,6.0,6.0,0.0,12.0,12.0,0.0,5.0,5.0,0.0,5.0,5.0,0.0,0.4444444444444444,0.4444444444444444,0.0,3.0,3.0,0.0
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@@H](O)[C@H](C)O1,Aromatic_H_to_F,COc1cc(F)cc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@@H](O)[C@H](C)O1,543.5250000000003,561.5150000000004,17.990000000000123,0.0012999999999993017,0.14040000000000002,0.13910000000000072,206.07,206.07,0.0,6.0,6.0,0.0,12.0,12.0,0.0,5.0,5.0,0.0,5.0,5.0,0.0,0.4444444444444444,0.4444444444444444,0.0,3.0,3.0,0.0
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@@H](O)[C@H](C)O1,Aromatic_H_to_F,COc1ccc(F)c2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@@H](O)[C@H](C)O1,543.5250000000003,561.5150000000004,17.990000000000123,0.0012999999999993017,0.14040000000000002,0.13910000000000072,206.07,206.07,0.0,6.0,6.0,0.0,12.0,12.0,0.0,5.0,5.0,0.0,5.0,5.0,0.0,0.4444444444444444,0.4444444444444444,0.0,3.0,3.0,0.0
